Date,Open,High,Low,Close,Adj Close,Volume
2018-05-29,67.000000,67.559998,66.709999,67.330002,62.704361,7820200
2018-05-30,67.660004,67.790001,67.309998,67.690002,63.039642,5931400
2018-05-31,68.099998,68.150002,67.209999,67.400002,62.769558,12447300
2018-06-01,67.620003,68.430000,67.519997,68.300003,63.607719,5128600
2018-06-04,68.190002,70.800003,67.949997,70.209999,65.386497,11726900
2018-06-05,70.250000,70.730003,69.269997,70.059998,65.246803,7821200
2018-06-06,70.169998,71.970001,69.690002,71.970001,67.025589,12376600
2018-06-07,71.879997,71.949997,71.099998,71.900002,66.960411,7604900
2018-06-08,71.449997,72.279999,71.349998,71.910004,66.969719,5843100
2018-06-11,71.790001,72.000000,71.110001,71.830002,66.895218,5425500
2018-06-12,71.760002,71.980003,70.989998,71.680000,66.755508,6977500
2018-06-13,71.900002,71.980003,71.000000,71.290001,66.392303,5077000
2018-06-14,71.000000,71.620003,70.510002,71.150002,66.795998,5226300
2018-06-15,71.099998,71.410004,69.910004,70.230003,65.932281,11518000
2018-06-18,69.769997,69.940002,68.919998,69.059998,64.833885,6565300
2018-06-19,68.459999,70.989998,68.160004,70.940002,66.598846,8634000
2018-06-20,70.959999,71.570000,70.349998,71.459999,67.087029,6010600
2018-06-21,71.470001,71.690002,70.779999,71.519997,67.143341,6548400
2018-06-22,71.690002,71.760002,70.830002,71.070000,66.720901,6118900
2018-06-25,70.720001,71.639999,70.550003,71.139999,66.786598,6019500
2018-06-26,71.260002,72.070000,69.709999,70.250000,65.951073,6538300
2018-06-27,70.339996,70.779999,68.599998,68.639999,64.439583,5818600
2018-06-28,69.849998,70.500000,69.080002,70.330002,66.026176,7977100
2018-06-29,70.480003,71.500000,70.290001,70.839996,66.504959,6215700
2018-07-02,70.699997,71.379997,70.300003,71.279999,66.918037,4086700
2018-07-03,71.400002,71.940002,71.099998,71.330002,66.964981,3147700
2018-07-05,71.339996,72.889999,71.290001,72.809998,68.354408,5755400
2018-07-06,73.199997,75.440002,73.000000,75.209999,70.607529,8859800
2018-07-09,75.449997,77.190002,75.209999,76.639999,71.950035,8546500
2018-07-10,77.029999,77.440002,76.239998,76.750000,72.053299,8380800
2018-07-11,76.500000,76.660004,75.690002,76.019997,71.367973,6138800
2018-07-12,76.559998,78.169998,75.930000,77.599998,72.851288,8955900
2018-07-13,77.400002,77.889999,77.040001,77.379997,72.644753,4031200
2018-07-16,77.580002,77.849998,76.730003,77.260002,72.532097,3093500
2018-07-17,77.110001,77.760002,76.930000,77.199997,72.475761,4424700
2018-07-18,77.089996,77.779999,76.820000,77.120003,72.400673,5186600
2018-07-19,76.989998,77.730003,76.080002,77.050003,72.334938,6488400
2018-07-20,76.360001,77.699997,76.360001,77.370003,72.635368,5656000
2018-07-23,77.089996,77.940002,76.959999,77.379997,72.644753,5119800
2018-07-24,77.750000,78.589996,77.400002,77.650002,72.898224,8686500
2018-07-25,77.470001,79.000000,77.290001,78.919998,74.090500,7968400
2018-07-26,77.769997,79.040001,76.099998,78.160004,73.377014,14492500
2018-07-27,78.129997,78.949997,76.629997,76.809998,72.109619,9455900
2018-07-30,76.470001,76.959999,75.839996,76.320000,71.649612,5720900
2018-07-31,76.589996,78.080002,76.190002,77.830002,73.067223,6615100
2018-08-01,77.500000,78.349998,77.379997,77.900002,73.132935,4246200
2018-08-02,77.690002,78.160004,76.860001,77.629997,72.879448,5629200
2018-08-03,77.680000,77.949997,77.169998,77.930000,73.161095,4628600
2018-08-06,77.839996,78.239998,77.260002,77.870003,73.104759,3955100
2018-08-07,77.940002,78.550003,77.519997,78.379997,73.583557,5759100
2018-08-08,78.190002,78.379997,76.830002,76.910004,72.203514,4400600
2018-08-09,77.029999,78.620003,76.919998,78.040001,73.264374,5835400
2018-08-10,77.519997,77.959999,76.300003,76.730003,72.034523,5564100
2018-08-13,76.870003,77.480003,76.529999,77.169998,72.447601,4903400
2018-08-14,77.110001,77.820000,77.110001,77.309998,72.579033,4399800
2018-08-15,76.400002,76.470001,74.250000,74.839996,70.260178,11810000
2018-08-16,75.160004,75.680000,74.680000,75.589996,70.964287,8742100
2018-08-17,75.410004,75.550003,72.059998,72.919998,68.457672,13337900
2018-08-20,72.940002,73.370003,71.900002,72.360001,67.931953,9137800
2018-08-21,72.370003,73.480003,72.370003,73.320000,68.833199,9139900
2018-08-22,73.449997,74.349998,73.209999,73.820000,69.302597,5083500
2018-08-23,73.540001,73.760002,72.750000,73.339996,68.851974,4737500
2018-08-24,73.519997,74.010002,73.209999,73.589996,69.086678,4767100
2018-08-27,74.000000,74.910004,73.839996,74.820000,70.241409,5355500
2018-08-28,74.800003,75.470001,74.610001,74.930000,70.344666,4737600
2018-08-29,74.900002,75.809998,74.360001,75.620003,70.992470,4570500
2018-08-30,75.739998,76.349998,75.500000,76.290001,71.621445,4459100
2018-08-31,76.320000,76.589996,75.510002,75.730003,71.095718,4311900
2018-09-04,75.360001,75.720001,73.650002,74.290001,69.743835,4842300
2018-09-05,74.180000,74.660004,73.910004,74.529999,69.969147,5069400
2018-09-06,74.370003,74.639999,72.610001,72.879997,68.420120,5404900
2018-09-07,72.730003,72.800003,71.489998,72.220001,67.800514,6891900
2018-09-10,72.580002,73.169998,72.349998,72.510002,68.072769,5009600
2018-09-11,72.599998,72.690002,71.769997,72.230003,67.809898,5265100
2018-09-12,75.059998,75.180000,73.400002,73.970001,69.443436,9589000
2018-09-13,73.750000,74.250000,72.900002,74.120003,70.124611,5607200
2018-09-14,74.209999,74.550003,73.209999,73.379997,69.424492,4959800
2018-09-17,73.500000,73.529999,72.610001,72.779999,68.856842,5757200
2018-09-18,72.779999,74.010002,72.180000,73.669998,69.698868,7251800
2018-09-19,73.470001,74.320000,73.300003,73.879997,69.897552,3662800
2018-09-20,73.959999,74.959999,73.839996,74.830002,70.796333,5883700
2018-09-21,74.790001,75.930000,74.750000,75.510002,71.439682,9578700
2018-09-24,75.290001,76.209999,75.239998,75.620003,71.543770,4926300
2018-09-25,75.699997,75.989998,74.919998,74.989998,70.947716,5926500
2018-09-26,75.110001,76.410004,74.849998,75.650002,71.572128,7527500
2018-09-27,75.650002,77.099998,75.570000,76.580002,72.452003,5451000
2018-09-28,76.580002,77.239998,76.129997,77.209999,73.048050,7604800
2018-10-01,77.320000,78.589996,77.040001,77.959999,73.757614,7820400
2018-10-02,78.029999,78.750000,77.690002,78.669998,74.429344,7468700
2018-10-03,78.849998,79.610001,78.480003,79.000000,74.741562,6560100
2018-10-04,78.680000,78.949997,75.830002,76.559998,72.433083,7705500
2018-10-05,76.769997,77.559998,75.150002,76.239998,72.130333,6083400
2018-10-08,76.300003,76.650002,75.510002,76.400002,72.281708,4507100
2018-10-09,76.199997,77.389999,75.830002,76.540001,72.414169,5367800
2018-10-10,76.220001,77.059998,74.750000,74.779999,70.749031,6719900
2018-10-11,74.900002,75.190002,71.800003,72.500000,68.591927,8486100
2018-10-12,73.199997,73.900002,72.260002,73.589996,69.623184,5638400
2018-10-15,73.309998,73.769997,72.709999,72.779999,68.856842,5198600
2018-10-16,73.300003,76.440002,73.040001,76.309998,72.196556,7455100
2018-10-17,76.000000,76.290001,75.139999,75.620003,71.543770,5455000
2018-10-18,75.559998,75.599998,73.320000,74.169998,70.171913,6185300
2018-10-19,74.150002,74.800003,73.150002,73.269997,69.320427,5036500
2018-10-22,73.459999,73.699997,72.180000,72.339996,68.440552,5351400
2018-10-23,71.540001,72.309998,70.699997,71.669998,67.806679,5738500
2018-10-24,71.230003,72.059998,67.879997,68.010002,64.343964,8949100
2018-10-25,68.279999,70.019997,67.250000,68.620003,64.921082,9388600
2018-10-26,66.790001,70.279999,66.500000,69.739998,65.980705,11006100
2018-10-29,70.800003,71.989998,69.470001,70.900002,67.078186,9183400
2018-10-30,71.239998,72.620003,71.040001,72.040001,68.156731,6632500
2018-10-31,72.410004,72.500000,67.230003,68.180000,64.504799,17316000
2018-11-01,68.199997,70.419998,68.000000,70.309998,66.519989,8060600
2018-11-02,70.970001,71.570000,68.889999,69.440002,65.696884,6061200
2018-11-05,69.879997,70.169998,68.959999,69.580002,65.829338,6087800
2018-11-06,69.750000,70.400002,69.550003,70.349998,66.557823,5699000
2018-11-07,71.010002,72.800003,70.360001,72.480003,68.573021,8635900
2018-11-08,72.250000,72.660004,71.610001,71.879997,68.005341,5007100
2018-11-09,71.470001,71.910004,70.680000,71.180000,67.343094,4568000
2018-11-12,71.070000,71.470001,70.059998,70.489998,66.690285,5300800
2018-11-13,70.599998,72.550003,70.309998,70.919998,67.097115,4437600
2018-11-14,71.360001,71.709999,70.150002,70.550003,66.747063,4397200
2018-11-15,70.220001,70.570000,68.440002,69.779999,66.018555,9249300
2018-11-16,69.449997,69.699997,68.930000,69.199997,65.469818,8059100
2018-11-19,69.070000,69.239998,67.650002,68.010002,64.343964,8814700
2018-11-20,68.400002,69.459999,67.540001,67.570000,63.927681,8511000
2018-11-21,67.570000,67.690002,66.550003,66.739998,63.142422,8866000
2018-11-23,66.379997,67.040001,66.059998,66.589996,63.000500,3072800
2018-11-26,67.370003,68.059998,66.059998,66.940002,63.331650,9451000
2018-11-27,66.489998,67.449997,65.809998,67.440002,63.804695,8001500
2018-11-28,67.489998,69.209999,66.910004,69.190002,65.460358,6463100
2018-11-29,68.800003,70.279999,68.720001,69.690002,65.933403,6468000
2018-11-30,69.730003,72.199997,69.449997,71.940002,68.062134,8673300
2018-12-03,72.739998,72.900002,70.510002,70.860001,67.040329,11239300
2018-12-04,70.800003,72.629997,69.320000,69.550003,65.800957,9935000
2018-12-06,68.709999,70.209999,68.110001,70.190002,66.406456,8099400
2018-12-07,69.779999,70.000000,67.889999,68.150002,64.476410,5657500
2018-12-10,69.220001,69.870003,65.900002,67.489998,63.852001,8927200
2018-12-11,68.129997,69.169998,67.199997,67.720001,64.069588,5867000
2018-12-12,68.580002,69.320000,68.059998,68.139999,64.466957,6447900
2018-12-13,68.099998,68.290001,66.709999,67.349998,64.257065,6198200
2018-12-14,66.800003,67.169998,65.379997,65.570000,62.558811,8253600
2018-12-17,65.379997,67.099998,64.559998,65.120003,62.129475,11671600
2018-12-18,65.480003,66.739998,64.300003,64.839996,61.862328,9325600
2018-12-19,65.110001,66.790001,63.480000,64.199997,61.251717,9488300
2018-12-20,64.129997,65.349998,63.349998,64.300003,61.347130,10462600
2018-12-21,64.750000,66.089996,62.250000,62.619999,59.744282,17586200
2018-12-24,62.470001,62.830002,60.470001,60.540001,57.759804,6162600
2018-12-26,60.650002,63.230000,60.320000,63.220001,60.316730,8824400
2018-12-27,62.400002,63.020000,60.470001,62.939999,60.049583,9548200
2018-12-28,62.810001,63.040001,61.669998,61.880001,59.038265,6785400
2018-12-31,62.000000,63.070000,61.580002,62.549999,59.677494,7584000
2019-01-02,61.759998,64.010002,61.500000,63.439999,60.526627,7839400
2019-01-03,66.290001,67.250000,65.139999,65.250000,62.253502,14631300
2019-01-04,66.250000,68.430000,66.040001,68.250000,65.115730,9639500
2019-01-07,68.099998,68.930000,67.370003,68.559998,65.411491,10504100
2019-01-08,68.849998,69.150002,67.089996,68.089996,64.963081,7527400
2019-01-09,68.199997,68.660004,67.540001,67.940002,64.819969,5770000
2019-01-10,67.739998,68.269997,67.089996,68.040001,64.915375,5715900
2019-01-11,67.800003,68.400002,67.440002,68.160004,65.029861,5663100
2019-01-14,67.769997,67.940002,67.110001,67.250000,64.161659,9172500
2019-01-15,67.190002,68.709999,67.029999,68.519997,65.373329,7199500
2019-01-16,68.269997,68.870003,67.550003,67.639999,64.533745,6142300
2019-01-17,67.540001,68.959999,67.459999,68.650002,65.497368,5224500
2019-01-18,69.239998,69.580002,68.510002,69.180000,66.003029,8358800
2019-01-22,68.739998,68.820000,68.019997,68.550003,65.401955,9827000
2019-01-23,68.519997,69.510002,67.820000,68.250000,65.115730,6952600
2019-01-24,68.430000,68.459999,67.519997,67.860001,64.743637,7750900
2019-01-25,68.169998,69.279999,68.099998,68.900002,65.735886,8809600
2019-01-28,68.419998,69.000000,67.360001,67.910004,64.791344,7120000
2019-01-29,68.070000,69.959999,68.040001,69.589996,66.394196,6989300
2019-01-30,69.419998,70.300003,68.599998,69.830002,66.623177,5113400
2019-01-31,69.809998,70.320000,69.080002,70.010002,66.794914,8343700
2019-02-01,70.000000,70.500000,69.360001,70.050003,66.833069,6502100
2019-02-04,69.860001,70.260002,69.220001,70.050003,66.833069,6913800
2019-02-05,67.750000,69.019997,66.750000,67.680000,64.571922,14500600
2019-02-06,67.580002,69.309998,67.269997,68.750000,65.592766,7580200
2019-02-07,68.430000,68.769997,66.919998,67.279999,64.190277,6643400
2019-02-08,66.919998,67.610001,66.339996,67.470001,64.371552,5522200
2019-02-11,67.620003,67.970001,67.290001,67.620003,64.514664,5505500
2019-02-12,64.779999,65.440002,63.959999,65.400002,62.396618,15927900
2019-02-13,65.570000,66.669998,65.489998,65.940002,62.911816,9047500
2019-02-14,66.129997,66.790001,65.680000,66.370003,63.322067,5737100
2019-02-15,66.709999,67.690002,66.500000,67.589996,64.486046,6214200
2019-02-19,67.339996,67.769997,66.650002,66.760002,63.694157,6396200
2019-02-20,66.669998,67.290001,66.519997,66.980003,63.904057,5679800
2019-02-21,66.930000,66.959999,65.239998,65.550003,62.539722,5607900
2019-02-22,65.610001,65.959999,65.330002,65.739998,62.720993,4925500
2019-02-25,66.059998,66.059998,65.230003,65.349998,62.348907,7090500
2019-02-26,65.250000,65.820000,65.089996,65.279999,62.282120,5957800
2019-02-27,65.110001,66.110001,65.010002,65.570000,62.558811,7645100
2019-02-28,65.199997,65.660004,64.730003,65.019997,62.034061,7227300
2019-03-01,65.620003,66.279999,65.400002,66.010002,62.978607,6002500
2019-03-04,66.199997,66.470001,64.900002,65.449997,62.444317,8409600
2019-03-05,65.230003,65.650002,64.349998,64.389999,61.432999,7405400
2019-03-06,64.449997,64.589996,62.759998,62.919998,60.030502,9442500
2019-03-07,62.930000,63.189999,61.959999,62.529999,59.658409,7618500
2019-03-08,62.230000,63.410000,62.000000,63.230000,60.326267,7639700
2019-03-11,63.369999,64.540001,63.070000,64.339996,61.385292,5207900
2019-03-12,64.540001,65.279999,64.160004,64.830002,61.852791,5235600
2019-03-13,65.190002,65.949997,64.879997,65.750000,62.730541,6276300
2019-03-14,65.040001,65.300003,64.349998,64.790001,62.412647,7958500
2019-03-15,64.730003,65.790001,64.730003,65.629997,63.221825,11976800
2019-03-18,65.790001,65.900002,64.830002,65.019997,62.634205,8066900
2019-03-19,65.000000,66.099998,64.900002,65.489998,63.086960,6860800
2019-03-20,65.070000,65.250000,64.379997,64.599998,62.229618,8408200
2019-03-21,64.139999,65.019997,63.000000,64.919998,62.537876,9069500
2019-03-22,64.860001,65.099998,63.700001,63.770000,61.430077,5911900
2019-03-25,63.799999,63.990002,62.930000,63.790001,61.449341,7686800
2019-03-26,64.050003,64.949997,63.950001,64.239998,61.882828,6332400
2019-03-27,64.139999,64.559998,63.459999,63.660000,61.324116,5919600
2019-03-28,63.919998,63.939999,63.169998,63.689999,61.353008,5256000
2019-03-29,64.900002,65.629997,64.650002,65.010002,62.624577,9601400
2019-04-01,65.540001,66.239998,65.250000,65.879997,63.462650,5757300
2019-04-02,65.690002,66.779999,65.690002,66.239998,63.809437,6932100
2019-04-03,66.680000,66.779999,66.180000,66.660004,64.214035,6687000
2019-04-04,66.629997,67.239998,66.529999,66.839996,64.387421,5713800
2019-04-05,67.199997,68.070000,66.910004,67.540001,65.061752,5401100
2019-04-08,67.389999,67.809998,66.900002,67.379997,64.907616,5308400
2019-04-09,67.269997,67.620003,65.940002,66.089996,63.664944,5908000
2019-04-10,67.230003,67.570000,66.779999,67.400002,64.926880,7451400
2019-04-11,67.839996,68.000000,66.029999,66.309998,63.876877,5994400
2019-04-12,66.760002,66.839996,65.080002,65.279999,62.884666,6975400
2019-04-15,65.400002,65.959999,64.500000,65.430000,63.029167,4766400
2019-04-16,65.849998,66.150002,64.349998,64.540001,62.171825,5820700
2019-04-17,64.580002,64.699997,63.150002,63.250000,60.929157,7888400
2019-04-18,63.610001,63.610001,61.560001,62.950001,60.640163,11552900
2019-04-22,62.779999,63.330002,61.549999,61.869999,59.599792,11480600
2019-04-23,62.070000,63.349998,61.889999,63.040001,60.726860,10286600
2019-04-24,63.160000,63.189999,62.200001,62.799999,60.495667,6130200
2019-04-25,62.470001,64.330002,62.049999,64.139999,61.786499,7944700
2019-04-26,64.430000,65.320000,64.309998,65.150002,62.759441,8144600
2019-04-29,65.059998,65.599998,64.809998,64.919998,62.537876,5252500
2019-04-30,64.949997,65.260002,63.950001,65.040001,62.653477,7164900
2019-05-01,64.820000,65.610001,64.459999,64.870003,62.489716,5779700
2019-05-02,64.709999,65.389999,64.199997,65.300003,62.903946,5735800
2019-05-03,65.970001,67.739998,65.900002,67.129997,64.666786,8822500
2019-05-06,66.330002,67.800003,66.040001,67.690002,65.206245,6304700
2019-05-07,67.050003,67.500000,65.930000,66.400002,63.963570,7281300
2019-05-08,66.180000,66.440002,65.209999,66.070000,63.645683,6509500
2019-05-09,65.570000,66.489998,64.760002,66.129997,63.703472,6116700
2019-05-10,66.040001,66.279999,64.120003,65.570000,63.164032,5953400
2019-05-13,64.419998,64.529999,63.160000,64.169998,61.815399,8146000
2019-05-14,64.239998,65.610001,64.099998,65.080002,62.692009,6810900
2019-05-15,64.669998,65.779999,64.389999,65.300003,62.903946,5381500
2019-05-16,65.589996,66.709999,65.489998,65.779999,63.366318,7535400
2019-05-17,65.769997,67.220001,65.599998,66.360001,63.925041,6660900
2019-05-20,65.989998,66.230003,65.570000,65.860001,63.443390,4473900
2019-05-21,66.220001,66.720001,65.809998,66.519997,64.079170,5118200
2019-05-22,66.260002,66.800003,65.730003,66.500000,64.059906,5764800
2019-05-23,66.750000,67.459999,66.370003,67.169998,64.705315,6707200
2019-05-24,67.300003,67.470001,66.449997,66.889999,64.435585,4197900
2019-05-28,65.309998,65.790001,63.950001,63.970001,61.622742,9821600
2019-05-29,63.610001,63.730000,62.840000,63.369999,61.044754,7193700
2019-05-30,63.459999,63.639999,62.810001,63.340000,61.015854,4311900
2019-05-31,62.770000,63.060001,62.169998,62.250000,59.965847,4871900
2019-06-03,62.500000,64.440002,62.180000,63.630001,61.295216,9150900
2019-06-04,63.970001,64.720001,63.660000,64.320000,61.959896,5647800
2019-06-05,64.800003,64.839996,63.599998,64.440002,62.075493,5226500
2019-06-06,64.449997,64.800003,63.570000,63.730000,61.391544,4982500
2019-06-07,64.139999,65.629997,63.470001,65.349998,62.952099,6255100
2019-06-10,65.400002,66.269997,65.279999,66.120003,63.693851,5942700
2019-06-11,66.129997,66.830002,65.949997,66.099998,63.674576,5144600
2019-06-12,66.379997,67.459999,66.209999,66.779999,64.329628,6406800
2019-06-13,66.309998,67.250000,66.300003,66.989998,65.146515,4452900
2019-06-14,66.910004,66.980003,66.199997,66.360001,64.533852,5333800
2019-06-17,66.470001,67.449997,66.070000,67.099998,65.253487,5287300
2019-06-18,67.650002,68.900002,67.379997,68.199997,66.323212,7385700
2019-06-19,68.029999,68.400002,67.650002,68.260002,66.381569,4643100
2019-06-20,68.790001,69.320000,67.709999,68.570000,66.683037,4968300
2019-06-21,68.529999,69.470001,68.269997,69.379997,67.470741,8718500
2019-06-24,69.129997,69.480003,68.699997,68.839996,66.945602,4013700
2019-06-25,68.750000,69.980003,68.129997,68.480003,66.595512,6293200
2019-06-26,68.500000,68.540001,66.580002,66.680000,64.845047,9479000
2019-06-27,66.639999,67.389999,66.260002,67.080002,65.234047,5996900
2019-06-28,67.150002,68.019997,66.860001,67.559998,65.700829,19742500
2019-07-01,68.000000,68.860001,67.279999,67.830002,65.963402,6014500
2019-07-02,68.639999,68.940002,67.959999,68.839996,66.945602,6010200
2019-07-03,69.070000,69.070000,68.320000,69.000000,67.101204,2906000
2019-07-05,68.559998,69.349998,68.349998,68.529999,66.644127,4118300
2019-07-08,68.269997,68.470001,66.360001,67.480003,65.623024,7191900
2019-07-09,67.180000,68.180000,66.750000,67.750000,65.885597,5201400
2019-07-10,68.000000,68.529999,66.900002,67.459999,65.603577,4072300
2019-07-11,67.010002,67.389999,65.540001,66.190002,64.368530,5833100
2019-07-12,66.169998,66.680000,65.889999,66.260002,64.436607,4740700
2019-07-15,66.980003,68.250000,66.839996,68.070000,66.196800,7495100
2019-07-16,68.070000,68.199997,66.510002,66.940002,65.097885,5573200
2019-07-17,67.129997,67.419998,66.809998,66.919998,65.078438,4858500
2019-07-18,66.629997,67.599998,66.300003,67.209999,65.360458,4002500
2019-07-19,67.519997,67.529999,64.910004,65.040001,63.250179,8876400
2019-07-22,65.300003,65.820000,64.750000,64.910004,63.123753,6302600
2019-07-23,65.070000,66.440002,64.680000,66.400002,64.572746,7854200
2019-07-24,66.480003,66.820000,65.830002,66.639999,64.806152,4592400
2019-07-25,66.570000,67.070000,66.199997,66.320000,64.494957,4061200
2019-07-26,66.349998,67.040001,65.919998,66.919998,65.078438,4790600
2019-07-29,68.089996,68.400002,67.300003,67.870003,66.002296,5571700
2019-07-30,67.800003,67.830002,66.660004,67.089996,65.243767,6694500
2019-07-31,65.650002,66.720001,64.160004,65.519997,63.716965,10366300
2019-08-01,65.660004,66.779999,65.080002,65.470001,63.668346,8259800
2019-08-02,65.190002,65.459999,64.250000,64.949997,63.162651,6753100
2019-08-05,64.300003,64.620003,62.869999,63.360001,61.616405,7230000
2019-08-06,63.459999,64.150002,62.639999,63.980000,62.219349,7052100
2019-08-07,63.340000,64.199997,62.540001,63.880001,62.122097,5450400
2019-08-08,63.720001,64.900002,63.610001,64.820000,63.036232,5188900
2019-08-09,64.699997,65.720001,64.360001,65.239998,63.444668,5233000
2019-08-12,64.930000,65.470001,63.490002,63.980000,62.219349,5703200
2019-08-13,63.720001,64.989998,63.720001,64.300003,62.530544,4779600
2019-08-14,63.689999,63.799999,62.919998,63.119999,61.383011,6382100
2019-08-15,63.279999,63.810001,62.840000,62.869999,61.139893,4490800
2019-08-16,63.410000,63.509998,62.840000,63.139999,61.402462,6967500
2019-08-19,63.689999,64.419998,63.689999,64.110001,62.345768,6163200
2019-08-20,64.040001,64.309998,63.380001,63.439999,61.694206,5286400
2019-08-21,64.040001,64.260002,63.669998,64.129997,62.365215,4493700
2019-08-22,64.309998,64.699997,63.540001,64.220001,62.452744,5084900
2019-08-23,64.070000,64.669998,62.189999,62.509998,60.789795,7488300
2019-08-26,63.299999,63.330002,62.330002,63.000000,61.266315,4053200
2019-08-27,63.509998,63.889999,62.939999,63.310001,61.567783,5227000
2019-08-28,63.040001,64.190002,62.730000,63.639999,61.888699,5441100
2019-08-29,64.269997,64.419998,63.290001,63.750000,61.995674,4758500
2019-08-30,63.990002,64.010002,62.849998,63.540001,61.791454,5301200
2019-09-03,63.150002,63.340000,62.270000,62.970001,61.237144,4909200
2019-09-04,63.360001,63.669998,62.389999,63.270000,61.528885,5898200
2019-09-05,63.439999,64.500000,63.330002,64.059998,62.297142,6011100
2019-09-06,64.300003,65.000000,63.919998,64.820000,63.036232,6833300
2019-09-09,64.650002,66.570000,64.629997,66.330002,64.504677,8701000
2019-09-10,66.080002,67.180000,65.769997,67.080002,65.234047,7419700
2019-09-11,66.989998,68.160004,66.989998,68.080002,66.206520,8853300
2019-09-12,67.500000,67.540001,66.260002,66.360001,65.136612,6495500
2019-09-13,66.750000,67.489998,65.959999,66.519997,65.293663,4814700
2019-09-16,66.290001,66.430000,65.660004,65.879997,64.665459,4644100
2019-09-17,65.900002,66.239998,65.279999,66.169998,64.950111,4819800
2019-09-18,66.010002,66.150002,65.110001,65.720001,64.508415,4295400
2019-09-19,65.849998,66.440002,65.639999,65.959999,64.743988,4171100
2019-09-20,65.889999,67.019997,65.889999,66.419998,65.195503,9700400
2019-09-23,66.250000,66.330002,64.879997,65.730003,64.518227,5259100
2019-09-24,65.989998,66.029999,64.239998,64.559998,63.369797,5823400
2019-09-25,64.500000,64.839996,64.019997,64.199997,63.016434,4914500
2019-09-26,64.419998,64.419998,63.090000,63.299999,62.133026,6398400
2019-09-27,63.570000,63.919998,62.570000,62.900002,61.740402,7410900
2019-09-30,63.000000,63.810001,62.860001,63.380001,62.211552,8291400
2019-10-01,63.599998,64.330002,62.959999,63.220001,62.054504,4899200
2019-10-02,62.939999,62.939999,61.520000,61.619999,60.483997,6409700
2019-10-03,61.740002,62.340000,60.889999,62.230000,61.082752,6325200
2019-10-04,62.450001,62.720001,61.919998,62.560001,61.406670,5138700
2019-10-07,62.549999,63.580002,62.279999,62.730000,61.573532,5980700
2019-10-08,62.330002,62.490002,61.369999,61.689999,60.552704,4559800
2019-10-09,62.290001,62.430000,61.759998,61.980000,60.837360,3516200
2019-10-10,62.119999,63.410000,62.000000,63.259998,62.093761,5718400
2019-10-11,63.950001,64.489998,63.669998,63.990002,62.810307,5598100
2019-10-14,63.830002,65.019997,63.830002,64.510002,63.320721,4354500
2019-10-15,64.830002,65.739998,64.610001,65.300003,64.096153,5675700
2019-10-16,65.059998,65.879997,65.000000,65.349998,64.145226,4854900
2019-10-17,65.300003,65.690002,64.779999,65.230003,64.027451,4682600
2019-10-18,65.400002,65.449997,64.199997,64.910004,63.713345,8805600
2019-10-21,64.940002,65.370003,64.800003,65.209999,64.007813,3737000
2019-10-22,65.709999,66.589996,65.669998,65.860001,64.645828,5881800
2019-10-23,65.720001,66.650002,65.529999,66.580002,65.352562,6056100
2019-10-24,66.750000,66.750000,65.629997,66.000000,64.783249,5555400
2019-10-25,63.000000,64.269997,62.520000,63.320000,62.152657,12014700
2019-10-28,63.630001,63.950001,62.779999,63.730000,62.555099,7854600
2019-10-29,64.000000,64.000000,63.250000,63.450001,62.280262,5534100
2019-10-30,63.450001,63.599998,62.669998,63.150002,61.985794,6289200
2019-10-31,62.910000,63.820000,62.740002,63.709999,62.535469,6438100
2019-11-01,63.970001,64.989998,63.759998,64.660004,63.467957,4956800
2019-11-04,65.160004,65.480003,64.029999,65.209999,64.007813,7008700
2019-11-05,65.410004,66.269997,65.190002,65.389999,64.184502,6599100
2019-11-06,65.629997,66.169998,65.070000,65.410004,64.204132,6010500
2019-11-07,65.019997,65.169998,63.439999,63.959999,62.780857,7746000
2019-11-08,63.529999,65.519997,63.520000,65.379997,64.174683,4953100
2019-11-11,65.019997,65.150002,64.330002,64.639999,63.448318,3696400
2019-11-12,64.559998,64.860001,64.150002,64.320000,63.134220,4243200
2019-11-13,64.150002,64.150002,63.099998,63.330002,62.162472,4482600
2019-11-14,63.230000,64.000000,62.380001,63.810001,62.633625,7548200
2019-11-15,64.160004,65.220001,64.000000,65.070000,63.870392,6908600
2019-11-18,64.879997,65.169998,63.720001,64.290001,63.104774,6163600
2019-11-19,64.730003,65.050003,64.500000,65.000000,63.801689,6135100
2019-11-20,64.779999,65.300003,64.480003,64.879997,63.683895,7633900
2019-11-21,65.099998,65.800003,64.510002,65.730003,64.518227,5392000
2019-11-22,65.790001,65.940002,65.190002,65.260002,64.056892,4589300
2019-11-25,65.550003,67.279999,65.489998,67.220001,65.980759,7492900
2019-11-26,66.970001,67.650002,66.680000,67.279999,66.039650,6923500
2019-11-27,67.279999,67.489998,66.699997,67.120003,65.882607,4980300
2019-11-29,67.040001,67.360001,66.809998,67.239998,66.000389,2658800
2019-12-02,67.250000,67.519997,65.940002,66.120003,64.901039,7642100
2019-12-03,65.790001,66.199997,65.169998,66.070000,64.851959,5333300
2019-12-04,66.300003,67.220001,66.059998,66.750000,65.519424,5093400
2019-12-05,66.900002,66.949997,65.400002,65.930000,64.714546,5847800
2019-12-06,66.430000,67.550003,66.080002,67.080002,65.843346,4140400
2019-12-09,67.180000,67.879997,66.830002,66.930000,65.696098,5983700
2019-12-10,66.849998,67.180000,66.129997,67.080002,65.843346,4272900
